deadline,currency,usd_pledged_real
30/06/2013,USD,5070.0
15/05/2013,USD,7102.5
01/11/2010,USD,4154.8
24/06/2014,USD,6990.0
31/12/2015,CAD,40199.51
28/03/2017,USD,3665.0
13/05/2011,USD,2431.0
23/07/2013,USD,20604.02
13/12/2012,USD,1140.0
25/08/2015,USD,4617.0
05/10/2017,USD,1500.0
14/09/2014,CAD,45051.92
02/01/2013,USD,4414.0
01/08/2011,USD,1100.0
15/11/2014,GBP,1576.08
21/07/2014,GBP,153812.96
19/10/2015,USD,6591.0
08/03/2017,USD,8202.0
16/05/2011,USD,8195.0
01/05/2017,USD,15973.0
11/10/2013,USD,1275.0
10/09/2017,EUR,12500.15
15/02/2013,USD,14804.71
08/03/2016,GBP,6207.12
23/08/2016,USD,22167.0
01/12/2016,USD,16423.0
09/06/2015,USD,1125.0
27/02/2013,USD,679.0
23/01/2015,USD,5088.0
20/09/2012,USD,1755.0
12/11/2015,USD,15125.0
08/07/2014,USD,29730.0
31/10/2014,USD,1225.0
01/03/2017,USD,550.0
25/11/2012,USD,3106.0
20/07/2012,USD,51237.19
15/05/2015,USD,27149.0
07/04/2016,USD,2774.0
26/07/2013,USD,3810.0
20/09/2017,USD,19484.0
16/04/2013,USD,5192.13
14/06/2012,USD,455.0
12/10/2011,USD,10050.0
10/11/2013,USD,4408.0
17/12/2011,USD,2175.0
02/03/2011,USD,2075.0
04/04/2011,USD,3235.67
09/08/2012,USD,104701.12
06/02/2018,USD,50.0
08/11/2014,USD,2191.0
14/03/2014,USD,1787.0
27/08/2015,USD,1085.0
18/04/2014,USD,38890.36
29/04/2014,USD,2225.0
13/08/2014,USD,2992.0
30/03/2015,USD,120249.0
13/04/2017,USD,2075.0
23/06/2013,USD,292.0
05/06/2014,USD,560.0
28/03/2017,USD,31448.5
04/09/2016,GBP,1094.04
08/10/2017,CAD,818.47
19/05/2017,USD,29273.5
01/01/2015,GBP,7477.46
01/07/2015,DKK,11154.41
20/07/2011,USD,4921.0
19/05/2017,USD,8335.0
31/05/2011,USD,1273.0
17/01/2016,AUD,18768.8
09/11/2012,USD,2170.0
06/11/2014,USD,1585.0
18/08/2012,USD,11513.0
16/05/2013,USD,15095.0
25/08/2016,GBP,40782.97
02/03/2016,CAD,2824.99
16/07/2014,USD,128181.89
12/10/2013,USD,5066.72
03/11/2014,USD,9148.0
01/07/2013,USD,26759.0
04/07/2012,USD,1540.0
16/12/2010,USD,5171.0
23/03/2013,USD,11386.0
01/10/2016,EUR,4832.51
30/04/2013,USD,1297.0
29/07/2011,USD,15270.11
09/06/2014,USD,3077.0
07/11/2017,GBP,987.76
15/12/2016,USD,25130.0
28/10/2013,GBP,161.16
10/07/2016,CHF,34883.55
12/06/2012,USD,6687.0
28/10/2012,USD,300.0
25/12/2010,USD,6815.0
23/06/2013,USD,1023.0
01/07/2017,USD,8131.0
16/10/2016,GBP,5640.46
12/08/2014,USD,2058.0
14/10/2015,USD,3870.0
17/03/2014,USD,3592.0
15/04/2017,USD,3659.0
18/01/2014,CAD,7614.36
05/02/2015,CAD,7869.22
04/12/2014,GBP,20536.31
16/11/2013,USD,5364.0
22/09/2010,USD,2970.0
30/10/2009,USD,1495.0
23/03/2014,USD,555.0
29/05/2013,GBP,3613.93
17/10/2014,USD,445.0
10/05/2014,USD,16001.0
31/07/2014,USD,13330.0
16/03/2012,USD,2514.83
31/08/2012,USD,10311.0
30/08/2014,USD,11355.01
23/10/2013,USD,10791.38
30/04/2017,SEK,924.5
12/09/2012,USD,4390.21
01/03/2012,USD,5686.0
23/06/2011,USD,1027.0
14/03/2015,GBP,31518.28
14/03/2013,USD,3035.0
18/03/2016,USD,25855.0
18/08/2016,USD,3584.0
03/08/2013,USD,43155.01
20/07/2017,USD,27080.0
21/10/2014,USD,6856.0
24/07/2011,USD,3801.0
09/09/2017,USD,5192.0
09/11/2017,USD,26126.0
09/08/2014,USD,5294.0
06/01/2017,USD,890.0
06/09/2016,USD,5209.0
20/03/2015,USD,629.0
05/07/2014,USD,89300.22
27/07/2012,USD,2075.0
02/07/2014,USD,13065.66
12/05/2013,USD,30123.0
01/02/2018,CAD,39.94
04/01/2018,USD,7554.0
15/11/2015,GBP,1703.06
20/10/2017,GBP,1384.57
05/04/2016,GBP,8129.24
08/07/2012,USD,660.0
12/01/2012,USD,10601.0
10/09/2013,USD,4135.0
30/04/2012,USD,16231.22
16/06/2016,USD,875.0
24/03/2012,USD,773.0
11/05/2012,USD,4575.02
02/04/2014,USD,5177.0
08/10/2014,USD,201.0
05/08/2016,USD,1113.0
01/07/2015,USD,3200.0
06/01/2018,USD,65.0
03/11/2014,USD,76525.55
10/08/2013,USD,1600.0
26/11/2017,USD,4641.0
27/08/2014,USD,375.0
23/05/2011,USD,400.0
04/05/2016,GBP,35707.14
21/07/2013,USD,11415.44
24/04/2015,USD,7775.0
31/10/2014,GBP,3399.87
03/09/2012,USD,6331.0
01/09/2014,USD,10848.66
16/07/2015,USD,30828.0
27/07/2016,USD,4367.0
08/11/2016,GBP,14947.72
17/08/2010,USD,7122.0
19/09/2016,USD,187849.0
27/12/2015,DKK,2232.81
19/01/2012,USD,2287.0
25/08/2011,USD,794.58
21/08/2014,USD,4320.0
25/08/2012,USD,2945.0
25/07/2011,USD,3224.0
03/05/2013,USD,29041.0
24/01/2012,USD,5566.23
09/05/2014,USD,16276.0
16/01/2015,EUR,1935.2
10/10/2013,USD,55223.0
30/06/2012,USD,6510.0
28/01/2018,USD,2445.0
19/03/2013,USD,4570.06
02/10/2017,USD,4208.0
21/08/2012,USD,10412.0
16/10/2015,EUR,18964.42
16/07/2012,USD,8792.0
12/09/2014,USD,3408.5
02/11/2015,USD,5146.0
20/06/2014,USD,7575.0
21/06/2011,USD,3805.0
14/05/2013,USD,2313.0
15/12/2013,USD,22706.0
20/04/2011,USD,3035.0
30/01/2017,USD,2204.0
28/12/2014,USD,105270.0
22/02/2012,USD,1810.0
24/07/2016,USD,8251.0
08/06/2013,USD,1590.0
04/05/2014,USD,3414.0
24/10/2012,USD,100.0
31/08/2017,AUD,114997.62
28/06/2012,USD,13037.73
09/05/2013,USD,18061.0
10/04/2012,USD,6950.0
25/08/2014,USD,215.0
16/02/2012,USD,3225.0
02/02/2013,USD,9126.88
20/02/2013,USD,4696.0
05/04/2017,CAD,3456.12
18/12/2017,GBP,31453.25
21/05/2014,USD,15529.0
20/12/2017,USD,2924.0
25/05/2013,USD,31142.69
22/04/2017,USD,5580.0
16/09/2015,USD,3801.0
27/07/2012,USD,168020.03
10/11/2014,USD,7437.5
18/11/2015,USD,22791.0
02/12/2015,USD,1560.0
10/03/2014,USD,42292.0
30/01/2014,USD,13025.0
28/01/2013,USD,3235.0
12/05/2013,USD,4440.0
25/05/2013,USD,3090.0
02/12/2014,USD,21212.0
19/09/2014,USD,1000.0
02/11/2012,USD,5095.0
01/06/2015,USD,28168.0
29/06/2016,USD,3010.0
30/04/2014,USD,77474.74
27/08/2013,USD,9087.0
14/02/2012,USD,2766.0
16/10/2017,USD,6824.0
11/04/2013,USD,3787.0
25/08/2016,USD,19025.23
09/03/2014,GBP,3677.4
19/06/2012,USD,4623.19
01/07/2013,USD,4244.0
21/06/2012,USD,5816.0
21/06/2013,USD,7651.0
22/12/2011,USD,2157.0
17/10/2015,USD,30395.01
24/02/2017,USD,1670.0
21/04/2014,USD,205121.59
27/07/2014,USD,2350.0
14/11/2016,USD,29594.0
01/05/2015,USD,97197.11
03/08/2012,USD,680.0
30/06/2013,USD,650.0
31/08/2014,USD,185322.67
04/07/2014,USD,15060.0
23/04/2016,USD,10892.0
11/08/2013,USD,16057.0
11/11/2015,CAD,2157.08
19/09/2011,USD,69404.13
27/07/2017,USD,10249.0
22/06/2015,USD,38668.0
17/11/2017,USD,355212.0
15/09/2016,CAD,8411.24
03/02/2012,USD,5743.51
24/04/2016,USD,24836.9
17/04/2010,USD,1270.0
10/03/2011,USD,875.0
20/03/2011,USD,3706.0
26/04/2012,USD,4025.0
01/03/2015,USD,4634.0
15/11/2013,USD,18503.0
23/01/2016,USD,866.0
02/05/2010,USD,2225.0
02/08/2014,USD,2585.0
22/04/2012,USD,5473.0
21/12/2017,SEK,869.94
03/09/2017,USD,20920.0
29/09/2013,USD,1590.0
12/08/2016,CAD,840.85
29/12/2009,USD,3034.74
06/09/2014,CAD,10661.9
17/11/2012,USD,1500.0
09/12/2013,CAD,30449.55
29/04/2013,USD,39217.0
09/11/2012,USD,7890.0
03/06/2012,USD,5915.5
18/02/2013,USD,52616.0
21/12/2013,USD,20472.0
12/06/2015,USD,10611.0
09/08/2014,USD,500.0
14/12/2016,SGD,6322.5
15/11/2017,USD,5695.71
21/06/2017,USD,8878.0
05/09/2015,USD,6930.0
30/10/2014,GBP,3024.59
13/09/2012,USD,4163.0
03/01/2013,USD,30769.0
04/04/2014,USD,1767.0
02/06/2013,USD,56045.0
24/05/2011,USD,16346.0
05/09/2016,USD,1670.0
03/07/2010,USD,3487.0
06/10/2017,USD,12020.0
25/04/2016,GBP,447.2
16/01/2018,USD,1300.0
01/09/2011,USD,11665.0
07/09/2017,GBP,355.45
16/11/2012,USD,3000.0
09/01/2018,USD,5416.0
09/09/2017,USD,5139.77
08/09/2015,USD,23317.0
27/04/2013,USD,515.0
26/07/2017,CAD,2289.72
01/02/2015,USD,5083.0
02/09/2013,GBP,6246.88
27/09/2015,GBP,6066.86
01/04/2016,USD,76498.0
04/10/2013,USD,3709.0
08/08/2014,EUR,41054.17
27/07/2013,USD,11371.0
16/11/2015,CAD,837.53
03/06/2011,USD,525.0
06/04/2014,USD,2626.61
08/05/2017,MXN,952.53
31/05/2014,GBP,2392.57
08/08/2012,USD,610.0
13/04/2015,USD,7668.0
30/09/2017,USD,27643.66
26/04/2015,USD,167.0
22/09/2016,USD,679.0
18/04/2010,USD,2570.0
14/05/2016,USD,1500.0
11/11/2017,USD,1534.0
24/03/2014,GBP,2844.26
14/10/2016,USD,20772.0
29/12/2011,USD,3626.25
04/04/2014,GBP,11656.7
16/11/2011,USD,1135.0
29/04/2016,USD,12100.0
10/09/2015,EUR,9449.33
05/01/2015,EUR,4134.53
26/11/2016,USD,8377.0
06/08/2013,USD,5804.0
05/04/2012,USD,503.0
10/06/2012,USD,18295.0
31/05/2014,USD,48466.84
12/07/2010,USD,3412.0
12/08/2017,GBP,9694.49
18/05/2016,USD,14925.0
03/08/2015,USD,6005.0
11/01/2012,USD,23968.5
14/05/2017,EUR,28367.97
01/09/2015,AUD,4222.36
25/03/2013,USD,2344134.67
14/10/2017,GBP,748.98
20/03/2013,USD,75770.03
10/11/2011,USD,665.0
27/10/2013,USD,10076.0
10/11/2017,GBP,27753.6
18/10/2016,USD,6095.0
23/12/2014,USD,8670.0
30/11/2015,AUD,11061.03
03/06/2016,USD,154788.0
14/11/2011,USD,2330.0
30/03/2013,USD,505.0
25/08/2017,USD,4110.0
05/03/2017,USD,24770.0
17/04/2016,USD,158455.0
01/11/2012,USD,42660.66
10/02/2016,USD,2124.0
17/09/2016,USD,69167.0
05/03/2016,USD,6121.0
09/04/2012,USD,3855.0
29/06/2013,USD,56523.0
18/12/2011,USD,1140.0
17/08/2012,USD,930.0
14/12/2016,USD,826.0
14/12/2013,USD,10287.0
13/04/2015,USD,817.0
10/09/2011,USD,26100.0
29/06/2016,EUR,17912.86
06/10/2011,USD,6969.04
18/09/2014,USD,1204.0
11/01/2014,USD,4652.0
01/06/2012,USD,5675.0
20/11/2014,USD,6249.11
01/07/2016,USD,3100.0
04/03/2016,USD,1075.0
09/12/2017,MXN,1304.64
16/05/2015,USD,2780.0
04/03/2017,CAD,17277.1
17/10/2012,USD,9838.0
30/04/2013,USD,4525.0
23/02/2012,USD,7731.33
29/09/2015,GBP,4475.82
27/08/2015,USD,20848.0
11/12/2014,USD,5145.0
23/07/2015,USD,36192.0
20/10/2012,USD,3493.0
14/03/2015,GBP,1292.22
17/04/2014,USD,13824.33
24/03/2016,USD,874.0
18/09/2013,USD,41376.14
28/06/2016,USD,5782.0
26/03/2013,USD,4660.0
08/08/2017,USD,642.0
07/08/2013,USD,10452.0
12/08/2013,USD,4680.69
01/02/2017,USD,23993.17
27/07/2015,CAD,27045.14
12/07/2014,USD,3712.0
14/12/2015,GBP,4880.7
14/02/2017,USD,780.62
01/10/2011,USD,2025.0
06/12/2015,CAD,13792.81
04/11/2014,USD,12083.0
28/04/2017,USD,5628.0
07/03/2013,USD,8035.0
17/04/2016,EUR,36090.15
04/11/2016,CAD,177.92
06/06/2014,USD,3858.13
19/05/2015,USD,10125.0
12/04/2017,USD,1136.0
02/05/2014,USD,3856.0
10/03/2012,USD,2665.0
01/06/2013,USD,6475.0
26/02/2017,GBP,4198.83
03/08/2012,USD,510.0
05/08/2012,USD,1520.0
20/06/2016,USD,5089.0
11/02/2014,GBP,9756.22
30/01/2012,USD,2666.0
20/10/2013,USD,14546.0
23/08/2012,USD,19796.0
07/05/2015,USD,641.0
22/05/2012,USD,1230.0
02/08/2014,USD,3485.0
02/08/2012,USD,7798.0
11/08/2017,GBP,4008.0
18/11/2014,USD,1665.0
10/10/2010,USD,5036.0
13/06/2012,USD,774.0
12/10/2011,USD,562.0
12/12/2015,USD,850.0
14/05/2015,USD,333661.99
01/01/2016,EUR,2282.97
17/10/2011,USD,5303.0
28/02/2013,GBP,3417.27
16/01/2015,USD,1304.0
01/02/2014,USD,5700.0
19/09/2016,GBP,988.61
16/01/2012,USD,5625.01
01/12/2017,USD,15548.0
30/06/2017,CAD,13146.8
09/02/2017,USD,4915.0
15/07/2016,USD,32527.0
20/05/2017,USD,35029.0
20/12/2011,USD,5566.31
02/05/2017,USD,39558.0
23/11/2012,USD,7140.0
09/08/2012,USD,1125.0
19/11/2012,USD,4590.5
31/05/2015,GBP,1402.81
29/06/2011,USD,1050.0
12/09/2016,USD,90235.0
15/03/2017,EUR,4490.21
07/10/2013,USD,13906.98
03/04/2012,USD,1655.0
04/05/2015,USD,22102.0
06/06/2012,USD,29403.0
11/11/2015,USD,46375.0
03/10/2017,GBP,1329.76
01/03/2011,USD,3146.0
29/05/2012,USD,5020.0
23/03/2015,USD,3160.0
15/04/2012,USD,6032.0
05/01/2012,USD,1615.0
20/08/2015,USD,106084.5
05/08/2012,USD,2022.0
27/04/2013,USD,4010.61
18/03/2016,USD,288.37
23/02/2017,USD,10393.0
06/11/2017,USD,12000.0
12/10/2012,USD,3301.0
23/03/2013,USD,2910.0
01/08/2015,USD,5230.0
24/09/2016,USD,2851.0
09/09/2014,USD,34617.0
21/10/2017,USD,57045.0
26/11/2013,USD,2546.0
05/11/2016,AUD,52881.59
25/07/2017,CAD,7614.61
16/05/2016,GBP,2345.54
04/01/2013,USD,19336.0
16/08/2014,USD,3645.0
10/10/2012,USD,51173.0
12/10/2012,USD,15591.0
12/05/2013,USD,7806.0
06/12/2016,USD,4122.12
22/09/2013,USD,6775.0
18/06/2016,USD,21014.0
29/02/2016,CAD,440.52
04/03/2014,USD,806.0
18/05/2017,USD,11212.0
18/03/2015,USD,5031.0
30/09/2011,USD,2450.0
05/01/2017,USD,2335.0
29/02/2016,SEK,2476.17
02/03/2013,GBP,150.29
04/07/2014,USD,12071.0
18/06/2011,USD,4157.0
30/04/2016,USD,5516.0
08/05/2011,USD,2689.0
01/07/2013,USD,1365.0
30/07/2012,USD,5678.0
11/07/2015,USD,30121.0
02/08/2012,USD,2533.88
02/10/2017,USD,1002.0
04/03/2013,USD,7717.0
21/12/2013,USD,5287.0
01/11/2014,AUD,30371.33
02/06/2017,USD,5415.0
20/12/2012,USD,150.0
11/12/2011,USD,323.0
14/09/2016,USD,40293.0
21/02/2016,USD,660.0
02/05/2017,USD,102843.0
06/04/2016,EUR,5861.03
26/02/2013,USD,7290.11
18/04/2016,USD,790.0
02/10/2013,USD,10590.11
24/06/2016,CAD,23549.59
20/05/2015,EUR,3446.87
26/02/2012,USD,3667.91
10/12/2016,USD,1790.0
19/11/2012,USD,5250.0
13/01/2016,USD,1415.0
07/08/2015,GBP,7977.22
30/03/2014,USD,22403.0
11/10/2014,GBP,51407.72
08/04/2016,USD,1519.0
15/08/2011,USD,2130.0
11/02/2017,USD,3535.0
17/03/2013,USD,6579.0
16/02/2014,USD,21453.0
15/02/2015,CAD,68688.42
02/08/2012,USD,56446.79
22/12/2015,USD,998.5
05/12/2015,USD,521.0
18/04/2014,USD,2355.0
14/01/2018,USD,851.0
06/10/2011,USD,635.17
01/11/2013,USD,53536.21
26/08/2015,USD,229819.91
17/08/2010,USD,3342.0
26/03/2014,AUD,619.28
03/12/2012,USD,5626.0
11/03/2011,USD,5111.9
04/10/2017,USD,576.0
01/03/2013,USD,2265.0
14/12/2014,GBP,9465.46
26/07/2012,USD,13098.26
13/07/2011,USD,6852.0
13/09/2012,USD,4467.0
09/11/2016,USD,815.0
07/05/2013,USD,4320.0
11/06/2012,USD,6250.0
15/11/2017,AUD,19720.82
27/03/2016,USD,1439.0
11/01/2018,USD,53099.0
27/12/2015,EUR,6954.59
28/10/2014,USD,1116.0
23/11/2017,CHF,28634.71
25/11/2017,GBP,2086.59
18/07/2017,USD,13008.0
05/01/2018,USD,0.0
06/04/2016,USD,115112.0
15/10/2014,USD,15494.0
23/10/2015,USD,67141.0
13/09/2013,USD,2125.0
28/07/2017,USD,35652.0
09/12/2015,USD,25247.4
02/06/2017,USD,1605.0
13/03/2013,USD,1571.01
16/08/2011,USD,5000.0
13/03/2014,CAD,979.53
05/03/2014,GBP,10654.03
21/03/2011,USD,1125.0
26/12/2014,USD,105740.0
07/01/2017,USD,62000.0
16/11/2011,USD,8016.0
29/09/2016,USD,3098.0
13/12/2014,USD,11018.0
23/06/2014,CAD,361.19
18/11/2013,USD,7321.0
11/07/2011,USD,10770.0
26/02/2016,USD,8282.0
02/11/2015,CHF,25079.5
10/12/2017,USD,388.0
26/10/2017,USD,30054.0
16/01/2012,USD,19829.0
22/06/2012,USD,5226.26
29/10/2016,USD,2319.0
10/01/2012,USD,1835.0
05/05/2017,GBP,87562.59
12/10/2015,USD,7005.0
04/10/2012,USD,44703.0
12/01/2018,USD,43085.0
01/10/2016,USD,2565.0
03/04/2016,EUR,201593.1
09/07/2012,USD,3000.0
13/07/2012,USD,1780.0
04/05/2015,USD,50200.0
08/09/2012,USD,2320.0
14/07/2017,EUR,6764.53
29/08/2017,USD,5805.0
11/12/2013,GBP,1138.9
28/09/2012,USD,85405.41
23/01/2017,USD,186.0
02/03/2012,USD,1026.0
12/06/2014,USD,10031.11
19/12/2012,GBP,3260.87
25/07/2015,USD,15251.0
29/09/2009,USD,2775.0
01/11/2017,USD,945.0
15/07/2017,USD,7500.0
24/08/2017,USD,540.0
09/05/2017,USD,2697.0
02/07/2012,USD,2946.73
27/11/2013,USD,14820.0
01/08/2012,USD,4570.0
14/11/2016,USD,2342.0
18/04/2015,USD,5855.0
06/01/2015,USD,5064.0
09/03/2014,USD,1008.0
15/05/2011,USD,530.01
25/11/2012,USD,2117.78
01/08/2016,USD,21500.0
25/07/2013,USD,10333.0
08/12/2012,USD,35465.41
29/08/2009,USD,4564.75
24/07/2015,EUR,45594.86
01/12/2012,USD,1588.45
13/03/2012,USD,10260.0
20/11/2017,USD,1041.0
24/05/2016,USD,6360.0
16/11/2010,USD,1565.0
01/04/2015,USD,6572.0
07/04/2016,GBP,3710.27
05/10/2012,USD,2442.01
17/12/2013,USD,11012.0
13/03/2017,USD,1098.0
04/04/2017,USD,2152.0
26/06/2014,USD,12402.0
07/10/2014,USD,9946.0
02/05/2013,USD,46487.0
15/12/2016,USD,4000.0
23/04/2014,USD,11143.0
08/12/2013,USD,8832.99
13/09/2013,GBP,1638.33
31/10/2013,USD,109926.5
31/01/2014,USD,2621.0
03/02/2016,USD,3376.0
01/06/2017,USD,20901.0
03/05/2015,USD,10174.0
17/01/2012,USD,3137.66
02/08/2014,GBP,11475.58
16/06/2016,USD,7700.0
22/02/2018,GBP,0.0
01/07/2016,USD,36587.72
27/01/2014,USD,400.0
11/11/2014,USD,4076.0
02/07/2013,USD,2381.0
01/11/2012,USD,28720.42
15/04/2015,USD,10076.0
18/03/2013,USD,12780.68
07/02/2014,USD,5100.51
24/05/2013,USD,5075.0
29/06/2012,USD,960.14
02/05/2014,USD,7287.0
20/10/2014,USD,750.0
15/07/2016,CAD,15773.72
14/09/2016,USD,35133.0
01/04/2015,USD,1615.0
01/11/2011,USD,6631.0
14/04/2012,USD,5326.0
04/10/2013,USD,1414.11
01/09/2016,USD,1081.0
24/09/2015,USD,2663.0
25/02/2017,USD,4014.0
01/07/2015,USD,3000.0
13/09/2014,USD,5000.0
27/11/2014,SEK,700.53
01/08/2014,USD,9492.0
23/12/2016,USD,19195.0
22/09/2010,USD,3660.0
26/06/2017,GBP,2984.96
10/07/2013,GBP,755.42
15/08/2017,AUD,3166.56
01/06/2011,USD,3110.0
09/09/2011,USD,1816.0
07/12/2013,USD,3630.0
20/11/2016,USD,1022120.7
17/12/2016,USD,57442.0
30/09/2015,USD,2538.0
07/08/2015,USD,35090.99
20/09/2014,USD,105165.8
21/05/2015,USD,2616.0
24/05/2014,USD,18000.0
23/11/2017,USD,62957.0
02/04/2012,USD,1806.0
20/07/2011,USD,3585.22
04/09/2013,USD,5795.0
14/10/2017,CAD,1988.15
29/11/2016,USD,3329.0
16/03/2013,USD,60483.0
18/04/2015,USD,3347.0
01/05/2015,USD,11682.0
07/06/2017,USD,4627.0
27/11/2014,CAD,1754.85
15/06/2013,GBP,34087.61
05/08/2012,USD,6073.12
28/04/2010,USD,572.0
16/09/2015,USD,815.0
02/03/2015,USD,7627.0
04/02/2013,USD,12296.0
27/03/2011,USD,6506.0
04/04/2015,USD,2969.0
07/01/2012,USD,2581.6
29/05/2014,USD,816.1
24/02/2016,USD,20708.0
28/04/2017,USD,5560.0
08/02/2014,GBP,1177.3
17/06/2012,USD,1722.0
31/08/2013,USD,10030.0
06/04/2016,USD,5612.0
02/12/2012,USD,2002.0
09/09/2013,USD,4110.0
24/11/2012,USD,26131.0
01/11/2016,EUR,29119.11
11/04/2011,USD,592.0
29/04/2017,USD,1272.0
08/08/2011,USD,2425.0
28/09/2015,USD,2030.0
07/06/2017,USD,14145.0
13/04/2012,USD,1156.0
23/07/2012,USD,1539.0
06/12/2014,USD,6515.0
15/05/2012,USD,3331.0
22/02/2014,USD,1310.0
13/07/2014,USD,56730.53
07/08/2017,USD,27039.0
23/11/2013,USD,425553.0
22/10/2014,USD,10492.22
11/06/2011,USD,60642.01
09/07/2013,USD,21852.0
27/06/2016,GBP,1992.43
15/12/2016,EUR,3131.69
12/03/2015,EUR,5305.06
12/10/2016,USD,20454.0
24/02/2015,USD,1320.0
03/09/2014,USD,6198.45
06/01/2015,USD,795.0
26/10/2013,USD,3912.0
26/09/2014,USD,8952.0
19/05/2012,USD,811.0
15/09/2012,USD,30253.0
08/04/2013,USD,10525.0
24/04/2013,USD,36865.37
08/10/2015,USD,10311.0
03/10/2016,EUR,7092.81
09/12/2011,USD,13715.0
08/05/2016,GBP,3442.21
01/06/2014,USD,8350.0
07/12/2013,USD,19455.0
29/06/2017,USD,15096.11
06/05/2015,USD,77603.0
11/09/2014,USD,4399.4
01/02/2018,USD,890.0
14/10/2013,USD,23062.0
05/04/2014,USD,16386.0
06/01/2013,GBP,16969.98
20/01/2011,USD,4050.0
09/11/2011,USD,14114.0
21/04/2011,USD,2049.0
24/08/2016,USD,275269.0
26/10/2014,USD,2045.0
08/09/2014,USD,36237.0
08/07/2014,USD,9018.0
12/04/2013,USD,11150.0
24/12/2013,USD,1765.0
07/07/2016,SEK,34312.49
15/11/2014,USD,38081.01
20/01/2018,MXN,2001.36
01/01/2012,USD,2215.0
19/08/2011,USD,6792.0
30/10/2016,USD,21421.0
13/12/2013,USD,2190.01
05/02/2016,USD,18500.0
01/04/2015,USD,17588.0
10/01/2016,EUR,594.82
17/11/2017,GBP,138.56
19/03/2016,GBP,1555.72
01/05/2010,USD,1005.0
02/06/2012,USD,935.0
17/05/2011,USD,17159.55
28/01/2014,USD,2255.0
01/08/2016,USD,10038.0
22/09/2013,USD,37049.0
08/05/2013,USD,3759.51
20/08/2014,USD,367.0
07/06/2011,USD,475.0
06/02/2012,USD,1088.0
26/08/2017,EUR,3310.17
18/04/2011,USD,5644.84
22/12/2015,USD,19556.0
30/12/2017,USD,10255.0
18/05/2015,GBP,783.57
30/12/2012,USD,4880.0
17/01/2014,USD,65747.16
02/08/2012,USD,6963.0
20/03/2016,USD,6665.0
13/05/2014,CAD,8345.13
03/04/2015,NZD,3759.87
03/09/2013,USD,4101.0
29/04/2014,CAD,76255.36
18/02/2017,USD,13843.0
08/08/2014,USD,86.0
04/12/2011,USD,14329.0
09/03/2015,USD,1680.0
02/07/2016,USD,3010.0
09/06/2016,USD,29206.0
12/08/2011,USD,376.77
28/02/2015,GBP,566.37
15/10/2010,USD,795.0
05/05/2013,GBP,11222.04
25/07/2009,USD,9610.0
18/01/2011,USD,5195.0
04/05/2011,USD,1155.0
28/10/2015,USD,1917.0
28/07/2015,USD,12674.0
06/02/2017,USD,40350.0
17/12/2015,USD,4773.91
27/03/2017,USD,315.0
09/03/2015,USD,687.0
06/07/2015,USD,1638.0
05/11/2014,USD,7282.0
17/10/2012,USD,6520.0
18/08/2017,USD,122.0
28/09/2017,GBP,609.19
28/07/2017,USD,5937.0
11/01/2015,USD,4005.0
23/03/2012,USD,23728.0
14/09/2012,USD,1136.0
18/07/2015,GBP,2544.03
08/03/2015,CAD,1594.94
08/09/2012,USD,2845.0
23/04/2014,CAD,2121.07
21/08/2016,EUR,24336.71
31/08/2014,USD,360.0
18/07/2013,GBP,4692.51
16/06/2016,USD,3505.0
08/05/2012,USD,850.0
15/07/2012,USD,5291.5
22/11/2013,USD,726.0
28/11/2013,GBP,180851.9
16/05/2015,USD,5506.0
11/05/2016,USD,5296.0
22/02/2018,MXN,57.56
09/04/2011,USD,2413.0
11/02/2013,USD,1716.0
20/06/2013,USD,864.0
02/01/2016,USD,473.0
21/01/2012,USD,10600.0
28/08/2017,USD,1191.0
17/09/2011,USD,1965.0
20/07/2016,USD,60021.0
08/06/2016,USD,8292.01
13/01/2012,USD,649.0
25/02/2012,USD,860.0
28/10/2012,USD,18789.0
31/01/2016,EUR,11513.39
14/06/2017,USD,21153.0
09/02/2011,USD,700.0
18/01/2018,USD,20829.0
24/06/2016,USD,7490.0
06/08/2012,USD,10016.0
20/02/2017,USD,1605.0
04/12/2015,USD,325.0
06/09/2015,GBP,3107.75
28/09/2015,USD,13603.0
01/10/2014,USD,6850.5
16/06/2014,USD,5994.0
01/01/2013,USD,817.0
11/09/2014,USD,1335.7
25/08/2017,EUR,84786.51
06/11/2013,USD,7518.0
22/01/2018,USD,500.0
08/05/2015,GBP,2345.94
01/05/2016,USD,8395.0
10/01/2013,GBP,13475.67
04/07/2012,USD,1315.0
15/02/2015,USD,6614.0
11/10/2017,EUR,16764.3
10/05/2014,USD,4560.0
13/09/2015,GBP,1958.97
22/09/2017,USD,43.0
08/02/2013,USD,52210.0
01/11/2014,USD,27529.55
19/12/2016,EUR,22650.16
17/04/2014,USD,500.0
04/01/2018,AUD,78.41
14/09/2017,USD,102107.0
05/04/2014,USD,1010.0
15/07/2017,DKK,986.24
20/10/2013,CAD,623770.03
02/02/2011,USD,1098.0
21/08/2014,CAD,18.25
08/08/2013,USD,15280.0
06/08/2013,USD,3013.0
08/07/2015,USD,12025.0
14/03/2011,USD,1229.0
04/07/2013,USD,49563.0
24/11/2011,USD,2361.01
30/10/2015,USD,10061.0
22/06/2013,USD,528.17
19/05/2012,USD,2773.0
30/03/2015,USD,1021.0
02/12/2015,GBP,30507.78
06/12/2014,USD,31122.0
09/03/2016,CAD,807.36
